종목명,섹터,변동일자,매수매도,90일_수익률,90일_시장수익률,90일_초과수익률,180일_수익률,180일_시장수익률,180일_초과수익률,270일_수익률,270일_시장수익률,270일_초과수익률,360일_수익률,360일_시장수익률,360일_초과수익률
세아제강지주,금융,2024-07-02,매수,-0.05340594054946367,-0.07592979809406217,0.0225238575445985,-0.029972824265140377,-0.1218832204619977,0.09191039619685733,0.23803454317064793,-0.11343259759992688,0.35146714077057484,0.25999531566347545,0.12061373069943179,0.13938158496404365
세아베스틸지주,소재,2024-07-02,매도,-0.00985212704152208,-0.07592979809406217,0.06607767105254009,-0.0527094051771925,-0.1218832204619977,0.0691738152848052,-0.11448954780862834,-0.11343259759992688,-0.0010569502087014598,0.6636069438676319,0.12061373069943179,0.5429932131682
삼성증권,금융,2024-06-28,매수,0.09296485828234137,-0.0843978959274498,0.17736275420979117,0.178928365174476,-0.14237158516007728,0.3212999503345533,0.2263565222798842,-0.11319525324499725,0.33955177552488147,1.0245046768738282,0.09225749574318944,0.9322471811306388
자화전자,정보기술,2024-06-27,매수,-0.28285714285714286,-0.06852942646606176,-0.2143277163910811,-0.5187755102040816,-0.13813282050877318,-0.38064268969530846,-0.49795918367346936,-0.08120517279328908,-0.41675401088018027,-0.3726530612244898,0.09765589717551877,-0.4703089584000086
LG디스플레이,정보기술,2024-06-27,매수,0.017674418604651163,-0.06852942646606176,0.08620384507071292,-0.15069767441860465,-0.13813282050877318,-0.012564853909831475,-0.15255813953488373,-0.08120517279328908,-0.07135296674159465,-0.1516279069767442,0.09765589717551877,-0.24928380415226298
풍산,소재,2024-06-27,매도,-0.02698409740488193,-0.06852942646606176,0.04154532906117983,-0.2071428982076574,-0.13813282050877318,-0.06901007769888423,0.02269337302440065,-0.08120517279328908,0.10389854581768973,1.2645351574588228,0.09765589717551877,1.166879260283304
파마리서치,헬스케어,2024-06-27,매도,0.23367484665377306,-0.06852942646606176,0.30220427311983483,0.6876097060185573,-0.13813282050877318,0.8257425265273305,1.1697840091827671,-0.08120517279328908,1.2509891819760561,2.121274306765494,0.09765589717551877,2.023618409589975
제이에스코퍼레이션,기타,2024-06-26,매수,-0.23650802658050962,-0.07119500933742454,-0.1653130172430851,-0.21734806190167594,-0.13870812575849906,-0.07863993614317688,-0.033129892764151896,-0.08383448156941833,0.05070458880526644,0.2807274123205134,0.0945147429176223,0.1862126694028911
CJ제일제당,필수소비재,2024-06-26,매수,-0.23179870284900653,-0.07119500933742454,-0.160603693511582,-0.3543571530058549,-0.13870812575849906,-0.21564902724735585,-0.34899318909960275,-0.08383448156941833,-0.26515870753018445,-0.35758419713161915,0.0945147429176223,-0.45209894004924145
이마트,기타,2024-06-26,매도,0.0666667555285218,-0.07119500933742454,0.13786176486594634,0.2270269906016747,-0.13870812575849906,0.36573511636017375,0.46486502217436515,-0.08383448156941833,0.5486995037437835,0.5831868347024476,0.0945147429176223,0.4886720917848253
케이씨텍,기타,2024-06-25,매수,-0.18192229101375598,-0.04491433003508214,-0.13700796097867385,-0.39244854215238306,-0.13322564144126212,-0.259222900711121,-0.22311213553809578,-0.07800270347304152,-0.14510943206505428,-0.3712226036829691,0.10999541442678883,-0.48121801810975795
제일기획,기타,2024-06-25,매도,0.0,-0.04491433003508214,0.04491433003508214,-0.0038201925987343286,-0.13322564144126212,0.12940544884252778,0.0401971638314075,-0.07800270347304152,0.11819986730444901,0.16124449609565547,0.10999541442678883,0.051249081668866645
DB하이텍,정보기술,2024-06-25,매도,-0.21011670727813628,-0.04491433003508214,-0.16520237724305414,-0.3832684740525158,-0.13322564144126212,-0.2500428326112537,-0.11977496138683917,-0.07800270347304152,-0.041772257913797656,-0.07476345373048436,0.10999541442678883,-0.1847588681572732
쿠쿠홈시스,기타,2024-06-25,매도,-0.015021442190646526,-0.04491433003508214,0.029892887844435615,-0.06332051436147654,-0.13322564144126212,0.06990512707978558,-0.04530748638665069,-0.07800270347304152,0.032695217086390824,0.14608135126696972,0.10999541442678883,0.036085936840180896
티이엠씨,소재,2024-06-25,매도,-0.35025379540584695,-0.04491433003508214,-0.3053394653707648,-0.5000324307469093,-0.13322564144126212,-0.36680678930564714,-0.5302361489816649,-0.07800270347304152,-0.45223344550862343,-0.5411608606665623,0.10999541442678883,-0.6511562750933512
영원무역홀딩스,금융,2024-06-24,매수,0.0821079456095296,-0.041577279511536835,0.12368522512106643,0.06875254459049285,-0.1301971489007654,0.19894969349125824,0.17323603668801893,-0.056996552733255657,0.23023258942127459,0.7289188905132612,0.1242508389455839,0.6046680515676773
제주항공,산업재,2024-06-24,매도,-0.1183206106870229,-0.041577279511536835,-0.07674333117548607,-0.21660305343511452,-0.1301971489007654,-0.08640590453434913,-0.3377862595419847,-0.056996552733255657,-0.28078970680872906,-0.3005725190839695,0.1242508389455839,-0.4248233580295534
드림텍,정보기술,2024-06-24,매도,-0.013620939990194854,-0.041577279511536835,0.02795633952134198,-0.16814903022955482,-0.1301971489007654,-0.03795188132878943,-0.18564942857835492,-0.056996552733255657,-0.12865287584509927,-0.2649844461563048,0.1242508389455839,-0.3892352851018887
LX하우시스,기타,2024-06-21,매수,-0.0826542078183216,-0.06750085866516127,-0.015153349153160328,-0.23864955921848702,-0.1234582937759863,-0.11519126544250072,-0.27905398364916967,-0.054660822219351965,-0.2243931614298177,-0.24180510613771009,0.08532970243141881,-0.3271348085691289
씨앤씨인터내셔널,소재,2024-06-21,매도,-0.1649572545162242,-0.06750085866516127,-0.09745639585106293,-0.596581200722615,-0.1234582937759863,-0.47312290694662873,-0.6213171009984172,-0.054660822219351965,-0.5666562787790652,-0.7016834832548084,0.08532970243141881,-0.7870131856862272
HL만도,정보기술,2024-06-20,매수,-0.24342101886580744,-0.0626684992380904,-0.18075251962771705,-0.07456143222908332,-0.13022367203209168,0.055662239803008356,-0.11622800303200793,-0.058590343765402106,-0.05763765926660583,-0.24881631875797403,0.0762957419670798,-0.32511206072505383
LX인터내셔널,기타,2024-06-20,매수,0.05564922556406651,-0.0626684992380904,0.11831772480215691,-0.02698146982475192,-0.13022367203209168,0.10324220220733976,-0.06380253284557247,-0.058590343765402106,-0.005212189080170362,0.12670274851164975,0.0762957419670798,0.05040700654456995
동국제강,소재,2024-06-20,매도,-0.1330684744585203,-0.0626684992380904,-0.0703999752204299,-0.17080434045840365,-0.13022367203209168,-0.04058066842631197,-0.03475669227252021,-0.058590343765402106,0.0238336514928819,-0.009764996074182318,0.0762957419670798,-0.08606073804126213
SBS,통신서비스,2024-06-20,매도,-0.15444441170984902,-0.0626684992380904,-0.09177591247175862,0.4444444936694,-0.13022367203209168,0.5746681657014916,0.07111109683587401,-0.058590343765402106,0.1297014406012761,0.502777764240915,0.0762957419670798,0.42648202227383525
에스티아이,산업재,2024-06-19,매수,-0.49924436602309336,-0.06982374725341477,-0.4294206187696786,-0.588665014947541,-0.14055551715398262,-0.44810949779355835,-0.4072589309689761,-0.05512406151792341,-0.35213486945105266,-0.4862910968593747,0.08025867648629798,-0.5665497733456727
코미코,산업재,2024-06-19,매수,-0.3635346499630387,-0.06982374725341477,-0.2937109027096239,-0.6079418312453798,-0.14055551715398262,-0.4673863140913972,-0.34238142001222915,-0.05512406151792341,-0.2872573584943057,-0.20212010526266935,0.08025867648629798,-0.28237878174896736
농심,필수소비재,2024-06-18,매도,-0.31785716748536347,-0.061705769164181024,-0.25615139832118244,-0.3196428612475606,-0.13016658575520076,-0.18947627549235982,-0.2255238012049439,-0.04370243801439729,-0.1818213631905466,-0.29066668428952674,0.07736116617095144,-0.3680278504604782
대한전선,기타,2024-06-17,매수,-0.2523961661341853,-0.054928747168330065,-0.19746741896585523,-0.27539936102236423,-0.12388403600978448,-0.15151532501257975,-0.18849840255591055,-0.03899274669003119,-0.14950565586587936,0.014057507987220448,0.08312008878422937,-0.06906258079700892
오리온,필수소비재,2024-06-17,매수,-0.13122606434778747,-0.054928747168330065,-0.0762973171794574,-0.008620731732855016,-0.12388403600978448,0.11526330427692946,0.17187536164750186,-0.03899274669003119,0.21086810833753306,0.04919153922372713,0.08312008878422937,-0.03392854956050224
유니드,소재,2024-06-13,매도,-0.3129845139873765,-0.0651496021500831,-0.2478349118372934,-0.35949609746697897,-0.09652651548485032,-0.26296958198212866,-0.22058509424402944,-0.06843459902486958,-0.15215049521915985,-0.17292657198877215,0.05072080194051256,-0.22364737392928472
동성화인텍,소재,2024-06-13,매도,-0.023529416781554593,-0.0651496021500831,0.0416201853685285,0.2,-0.09652651548485032,0.2965265154848503,1.1286869855895787,-0.06843459902486958,1.1971215846144483,1.3308047328850394,0.05072080194051256,1.2800839309445269
한화,소재,2024-06-13,매도,0.10338342162339194,-0.0651496021500831,0.16853302377347504,0.048872234694461024,-0.09652651548485032,0.14539875017931134,0.7822146324236084,-0.06843459902486958,0.850649231448478,2.4367135055705953,0.05072080194051256,2.3859927036300825
유한양행,기타,2024-06-11,매도,0.6490765605350608,-0.04802025378416064,0.6970968143192214,0.5804750633671749,-0.07794275800783522,0.6584178213750101,0.6536090462808287,-0.05136544195370252,0.7049744882345312,0.43630781981534955,0.07936582567389505,0.3569419941414545
토니모리,소재,2024-06-10,매수,-0.23102306538467962,-0.046557607778458264,-0.18446545760622135,-0.4752475463376321,-0.07652608570215885,-0.39872146063547326,-0.2772277113687981,-0.0472128866326006,-0.2300148247361975,-0.17949362591986887,0.0762151671837796,-0.25570879310364847
롯데웰푸드,필수소비재,2024-06-10,매수,-0.24395727510997278,-0.046557607778458264,-0.1973996673315145,-0.3625632144068445,-0.07652608570215885,-0.2860371287046857,-0.3473861303692431,-0.0472128866326006,-0.3001732437366425,-0.29680428208642345,0.0762151671837796,-0.37301944927020303
대상,필수소비재,2024-06-10,매수,-0.21564887079516967,-0.046557607778458264,-0.1690912630167114,-0.21564887079516967,-0.07652608570215885,-0.13912278509301082,-0.0648855087883875,-0.0472128866326006,-0.017672622155786903,-0.11555713219114784,0.0762151671837796,-0.19177229937492746
코스메카코리아,소재,2024-06-10,매도,0.44628088904097957,-0.046557607778458264,0.4928384968194378,-0.09586775569101315,-0.07652608570215885,-0.019341669988854296,-0.25397221836393274,-0.0472128866326006,-0.20675933173133215,-0.08754425964051006,0.0762151671837796,-0.16375942682428968
셀트리온,기타,2024-06-05,매도,0.009458703601797102,-0.0570998580997862,0.06655856170158331,-0.05359959158083814,-0.0971705104631437,0.04357091888230556,0.01923088048026854,-0.04685630025329987,0.06608718073356841,-0.09654045902322161,0.045566108506460305,-0.14210656752968193
한국가스공사,에너지 / 유틸리티,2024-06-04,매수,0.13959403480142707,-0.044258316380779754,0.18385235118220683,-0.1789339754347251,-0.08787805753541694,-0.09105591789930817,0.014119630770409898,-0.03704598383596715,0.051165614606377044,0.06840008494643744,0.05632769079716162,0.012072394149275821
LS,금융,2024-06-03,매도,-0.42402825906586317,-0.05153362853878399,-0.3724946305270792,-0.46289756677300187,-0.09482132680087975,-0.36807623997212213,-0.3807236810440713,-0.039649324757121705,-0.3410743562869496,0.03431686740190522,0.032924290486677624,0.0013925769152275946
비에이치,정보기술,2024-05-31,매도,-0.2362948169695635,-0.021133907685264425,-0.21516090928429907,-0.3947069976207218,-0.051742418363754455,-0.34296457925696733,-0.4240098209765968,-0.03934731747374293,-0.38466250350285386,-0.5329187345972173,0.0231934147629275,-0.5561121493601447
하이브,기타,2024-05-31,매도,-0.1439999285877771,-0.021133907685264425,-0.12286602090251268,-0.003500059979998315,-0.051742418363754455,0.04824235838375614,0.2874999491031346,-0.03934731747374293,0.3268472665768775,0.331142627670686,0.0231934147629275,0.30794921290775845
한미약품,기타,2024-05-30,매도,0.08300173833748425,0.011075927380335018,0.07192581095714924,-0.03927265856982124,-0.06866404280149947,0.02939138423167823,-0.1584868643168444,-0.03895361472536402,-0.11953324959148037,0.09221381628037129,0.023612748479308762,0.06860106780106252
호텔신라,기타,2024-05-28,매도,-0.16461267605633803,-0.017826923011399654,-0.14678575304493838,-0.3028169014084507,-0.09803704793614945,-0.20477985347230124,-0.2992957746478873,-0.06980555724422059,-0.2294902174036667,-0.15492957746478872,-0.0008117248467065742,-0.15411785261808214
디아이,기타,2024-05-27,매수,-0.2825513987422586,-0.017877381780766293,-0.2646740169614923,-0.40801265199809444,-0.0980833859407657,-0.30992926605732873,-0.25372666158583823,-0.03717971443062888,-0.21654694715520934,-0.1564559698595874,-0.019405171550438537,-0.13705079830914887
SK이노베이션,에너지 / 유틸리티,2024-05-27,매도,0.04662227646334872,-0.017877381780766293,0.06449965824411501,0.09039010775857828,-0.0980833859407657,0.18847349369934396,0.2568982487963379,-0.03717971443062888,0.2940779632269668,-0.1591582682644153,-0.019405171550438537,-0.13975309671397676
엠로,정보기술,2024-05-24,매수,-0.2943661971830986,0.0008297292706212796,-0.2951959264537199,-0.057746478873239436,-0.06222651590920033,0.004480037035960893,0.0028169014084507044,-0.015750140120144508,0.018567041528595212,-0.2943661971830986,-0.03553728467598863,-0.25882891250710993
씨에스윈드,소재,2024-05-23,매도,0.25825247041387184,-0.011962649080139146,0.270215119494011,-0.2038834874260943,-0.06887694830549021,-0.1350065391206041,-0.14230482378721523,-0.024700467343957512,-0.11760435644325773,-0.19199743337754158,-0.047659450112454246,-0.14433798326508734
한화에어로스페이스,정보기술,2024-05-22,매도,0.3805969579810299,-0.009344712805366279,0.3899416707863962,0.6997818164184304,-0.08159472652082976,0.7813765429392602,1.9880446522202202,-0.02529131465137802,2.0133359668715984,2.757692210321984,-0.04823638861268714,2.805928598934671
레이,헬스케어,2024-05-22,매도,-0.26929530201342283,-0.009344712805366279,-0.2599505892080566,-0.4983221476510067,-0.08159472652082976,-0.4167274211301769,-0.2986577181208054,-0.02529131465137802,-0.27336640346942737,-0.29949664429530204,-0.04823638861268714,-0.2512602556826149
솔루엠,정보기술,2024-05-21,매도,-0.25294118778596936,-0.008255691914164608,-0.24468549587180474,-0.23529409954244898,-0.08183745090287976,-0.1534566486395692,-0.26980390286053063,-0.025548919404053023,-0.24425498345647761,-0.3858823601830204,-0.04790799911921601,-0.3379743610638044
원텍,헬스케어,2024-05-20,매도,-0.3368420838991985,-0.014751235442566889,-0.3220908484566316,-0.48245616985348777,-0.08785106222908963,-0.39460510762439815,-0.27836257276030474,-0.03212083899248607,-0.24624173376781866,0.10490403584115493,-0.04250688112907943,0.14741091697023437
삼양식품,필수소비재,2024-05-17,매도,0.15341548341184044,-0.008621471384879845,0.16203695479672028,0.20181385340065744,-0.09273592469707109,0.29454977809772853,0.9902934980288499,-0.04191417166455616,1.0322076696934062,1.6561873778621212,-0.03587656106015353,1.6920639389222747
태광,소재,2024-05-17,매도,0.23519861040102852,-0.008621471384879845,0.24382008178590836,0.15815080393783335,-0.09273592469707109,0.25088672863490447,0.8463781289548767,-0.04191417166455616,0.8882923006194329,0.5371405242820276,-0.03587656106015353,0.5730170853421812
삼화전기,정보기술,2024-05-10,매수,-0.3214285548863338,-0.030476965858279692,-0.2909515890280541,-0.5421428473829369,-0.08984349966148639,-0.45229934772145053,-0.38630151199029356,-0.07565537559973835,-0.3106461363905552,-0.5860258719934525,-0.05512473089868472,-0.5309011410947677
