종목명,섹터,변동일자,매수매도,90일_종목수익률,90일_시장수익률,90일_초과수익률,180일_종목수익률,180일_시장수익률,180일_초과수익률,270일_종목수익률,270일_시장수익률,270일_초과수익률,360일_종목수익률,360일_시장수익률,360일_초과수익률
일진전기,기타,2025-05-14,매도,0.42198572673434076,0.20803835138952131,0.21394737534481945,1.2092199825719232,0.542560842842977,0.6666591397289462,1.5705339478747269,1.0064000961558464,0.5641338517188805,4.10168645643661,1.9623301150402999,2.1393563413963106
인터로조,헬스케어,2025-05-14,매도,0.13516831456092956,0.20803835138952131,-0.07287003682859175,0.015291014729116792,0.542560842842977,-0.5272698281138603,0.19578512817899196,1.0064000961558464,-0.8106149679768544,0.27350797614800476,1.9623301150402999,-1.688822138892295
신세계,기타,2025-05-12,매수,-0.04284883617326506,0.2299056596000009,-0.27275449577326594,0.1754487997455115,0.5622264416799693,-0.38677764193445774,0.9079328226116016,0.9518587920323787,-0.04392596942077709,1.5465316914692775,1.8726895253990214,-0.32615783392974396
한일시멘트,기타,2025-05-12,매수,0.12300889056210369,0.2299056596000009,-0.1068967690378972,-0.01812226694853896,0.5622264416799693,-0.5803487086285082,0.016477947351655035,0.9518587920323787,-0.9353808446807236,-0.026961281167646463,1.8726895253990214,-1.899650806566668
LG유플러스,통신서비스,2025-05-12,매수,0.1578025928260004,0.2299056596000009,-0.0721030667740005,0.2698223862744847,0.5622264416799693,-0.2924040554054846,0.2149868815351177,0.9518587920323787,-0.736871910497261,0.2354828752588325,1.8726895253990214,-1.637206650140189
덴티움,헬스케어,2025-05-12,매도,0.008116888982467131,0.2299056596000009,-0.22178877061753377,-0.06006484708117515,0.5622264416799693,-0.6222912887611444,-0.21915583829026017,0.9518587920323787,-1.1710146303226387,-0.1607522419083213,1.8726895253990214,-2.033441767307343
태광,소재,2025-05-12,매도,0.23888919557394647,0.2299056596000009,0.008983535973945578,0.4123345821422412,0.5622264416799693,-0.14989185953772804,0.5252048640376612,0.9518587920323787,-0.42665392799471746,1.5752059737949318,1.8726895253990214,-0.2974835516040897
삼양식품,필수소비재,2025-05-09,매수,0.4451158303597282,0.25236389946741805,0.19275193089231013,0.3505153883744635,0.5537448119632098,-0.2032294235887463,0.12156312995913178,1.0518145316751824,-0.9302514017160506,0.3300997221041652,1.691603977000706,-1.3615042548965408
비나텍,기타,2025-05-09,매도,0.0823751243596538,0.25236389946741805,-0.16998877510776425,1.1187735819645055,0.5537448119632098,0.5650287700012957,3.494903474019734,1.0518145316751824,2.4430889423445517,6.288926002207593,1.691603977000706,4.597322025206887
현대건설,산업재,2025-05-08,매수,0.6674471099584564,0.23983900506835895,0.4276081048900974,0.5831380459395052,0.5978958028687574,-0.014757756929252186,1.3138170716260953,0.9188634761086739,0.3949535955174214,2.752719780129231,1.6892979542002073,1.0634218259290236
경동나비엔,기타,2025-05-08,매수,0.19793014145445345,0.23983900506835895,-0.0419088636139055,-0.09055621301154373,0.5978958028687574,-0.6884520158803011,-0.2642962580612672,0.9188634761086739,-1.1831597341699411,0.008478034850063262,1.6892979542002073,-1.680819919350144
세아제강지주,금융,2025-05-08,매수,-0.09706543805724893,0.23983900506835895,-0.33690444312560786,-0.3534988755302677,0.5978958028687574,-0.9513946783990251,-0.4108351618635591,0.9188634761086739,-1.329698637972233,0.043919279602701665,1.6892979542002073,-1.6453786745975056
코스메카코리아,소재,2025-05-08,매도,0.45256258032363494,0.23983900506835895,0.212723575255276,0.45256258032363494,0.5978958028687574,-0.1453332225451225,1.180350044890205,0.9188634761086739,0.261486568781531,0.7416478225782923,1.6892979542002073,-0.947650131621915
두산테스나,기타,2025-05-08,매도,0.23952093174816738,0.23983900506835895,-0.00031807332019156975,1.003992235431939,0.5978958028687574,0.4060964325631816,1.4950100055775348,0.9188634761086739,0.5761465294688609,4.281665503847299,1.6892979542002073,2.5923675496470917
한글과컴퓨터,정보기술,2025-04-23,매수,0.23582783602499144,0.2551433614179404,-0.01931552539294898,0.10430825293125671,0.510433271394978,-0.40612501846372123,0.03608147984740757,0.9420089178084919,-0.9059274379610843,-0.010069142862944663,1.4624596918961548,-1.4725288347590995
한화엔진,산업재,2025-04-23,매도,0.17077798861480076,0.2551433614179404,-0.08436537280313966,0.7533206831119544,0.510433271394978,0.24288741171697648,1.0910815939278937,0.9420089178084919,0.14907267611940178,1.060721062618596,1.4624596918961548,-0.4017386292775589
성광벤드,소재,2025-04-23,매도,0.16201134929460015,0.2551433614179404,-0.09313201212334027,0.13966477511756664,0.510433271394978,-0.3707684962774113,0.13147686064145542,0.9420089178084919,-0.8105320571670365,0.4260736552031611,1.4624596918961548,-1.0363860366929938
세방전지,기타,2025-04-22,매수,0.0913172907275991,0.2912243820172981,-0.19990709128969902,-0.023952145347175553,0.5340741346553461,-0.5580262800025217,-0.01816917741152242,0.9724046778501949,-0.9905738552617174,-0.04158326698040503,1.4900750367417597,-1.5316583037221647
더블유게임즈,정보기술,2025-04-22,매수,0.06445660857806675,0.2912243820172981,-0.22676777343923138,-0.07734808085541645,0.5340741346553461,-0.6114222155107626,-0.06629835501892846,0.9724046778501949,-1.0387030328691234,-0.01758466980399682,1.4900750367417597,-1.5076597065457564
STX엔진,산업재,2025-04-21,매도,-0.04597701149425287,0.29030073677212653,-0.3362777482663794,0.7011494252873564,0.5329767728800043,0.16817265240735202,0.696551724137931,0.9453068157112123,-0.24875509157328135,0.5563218390804597,1.5020093071736191,-0.9456874680931594
이수페타시스,정보기술,2025-04-18,매수,0.8220211161387633,0.2854411011780472,0.5365800149607161,1.3469079939668176,0.47267886396578557,0.8742291300010321,2.5082959282063375,0.8895878604274756,1.618708067778862,2.6180959203474825,1.3389601033730734,1.2791358169744091
CJ,금융,2025-04-18,매수,0.38512392486756414,0.2854411011780472,0.09968282368951692,0.39669407671031776,0.47267886396578557,-0.07598478725546781,0.48264452020494164,0.8895878604274756,-0.406943340222534,0.705409281005328,1.3389601033730734,-0.6335508223677454
현대위아,정보기술,2025-04-16,매수,0.2615012839054338,0.3137373159204295,-0.052236032014995715,0.16101699084049076,0.4646180478904399,-0.30360105704994916,1.1065373414794921,0.8896516624532291,0.216885679026263,0.8889643162834628,1.373355021156301,-0.4843907048728382
하나머티리얼즈,정보기술,2025-04-16,매수,-0.032319662433039895,0.3137373159204295,-0.34605697835346944,0.6064637793255553,0.4646180478904399,0.14184573143511536,0.7747536978821656,0.8896516624532291,-0.1148979645710635,1.4007995006949683,1.373355021156301,0.027444479538667244
피엔에이치테크,소재,2025-04-10,매도,-0.024529746475435828,0.2816617650024973,-0.3061915114779331,0.1886780940684186,0.4766917830774463,-0.2880136890090277,-0.03853156116100521,0.8230717907579517,-0.8616033519189569,-0.08576849572013699,1.2291191003544095,-1.3148875960745465
엠로,정보기술,2025-04-07,매수,0.09570957095709572,0.31409244689794485,-0.21838287594084915,-0.04950495049504951,0.5508118603983702,-0.6003168108934197,-0.1551155115511551,0.851056598744147,-1.006172110295302,-0.4081408140814081,1.2481100912544028,-1.6562509053358108
BNK금융지주,금융,2025-04-07,매도,0.4720944055982759,0.31409244689794485,0.15800195870033107,0.5209619878218463,0.5508118603983702,-0.029849872576523828,0.7111391034744601,0.851056598744147,-0.1399174952696869,0.9514711302925216,1.2481100912544028,-0.29663896096188114
티씨케이,소재,2025-04-02,매수,0.1757508778697514,0.2329698266845791,-0.0572189488148277,0.850945529107284,0.3692743464708652,0.48167118263641884,0.5940333052982679,0.6842760081032712,-0.09024270280500324,1.5949379388576455,1.105983406279207,0.48895453257843835
SK스퀘어,금융,2025-04-02,매수,0.9913885898815931,0.2329698266845791,0.758418763197014,1.1216361679224973,0.3692743464708652,0.7523618214516321,2.7244348762109794,0.6842760081032712,2.0401588681077083,4.489773950484392,1.105983406279207,3.383790544205185
빙그레,기타,2025-03-27,매수,-0.5906023066669386,0.1922022578010478,-0.7828045644679864,-0.611318854918605,0.3371651312693103,-0.9484839861879153,-0.6216771032953298,0.5748730719664954,-1.1965501752618253,-0.62612294437142,1.0734327531916719,-1.6995556975630919
테스,산업재,2025-03-27,매수,0.1469299520516028,0.1922022578010478,-0.04527230574944499,0.9429824600631262,0.3371651312693103,0.605817328793816,0.778508546370241,0.5748730719664954,0.20363547440374563,1.6876503138871473,1.0734327531916719,0.6142175606954754
대한유화,소재,2025-03-27,매수,-0.126262593324552,0.1922022578010478,-0.3184648511255998,0.1424241751070533,0.3371651312693103,-0.194740956162257,0.47272720973320603,0.5748730719664954,-0.10214586223328936,0.37262218935990565,1.0734327531916719,-0.7008105638317662
LG화학,소재,2025-03-26,매수,-0.22137017056697603,0.17386928650405398,-0.39523945707103003,0.08860566369830361,0.3119246197774281,-0.22331895607912447,0.2768052919497663,0.5529589426291588,-0.2761536506793925,0.07015479767157992,1.0445812385302549,-0.9744264408586749
명신산업,정보기술,2025-03-26,매도,-0.062896384793036,0.17386928650405398,-0.23676567129708997,-0.012361209806359914,0.3119246197774281,-0.324285829583788,0.006314398649849086,0.5529589426291588,-0.5466445439793097,0.09310379285841187,1.0445812385302549,-0.951477445671843
한세실업,기타,2025-03-26,매도,-0.06984814464719738,0.17386928650405398,-0.24371743115125136,-0.0532855234530934,0.3119246197774281,-0.3652101432305215,0.28146462530335764,0.5529589426291588,-0.27149431732580115,0.03563278564676734,1.0445812385302549,-1.0089484528834876
이수페타시스,정보기술,2025-03-24,매수,0.20614969690416074,0.1452848489638074,0.06086484794035335,1.0287649507137968,0.3178410195234023,0.7109239311903945,2.2111090614948488,0.5275239429071199,1.6835851185877289,2.4253593366028245,1.1896150425950047,1.2357442940078198
한국콜마,소재,2025-03-24,매수,0.3562691866595414,0.1452848489638074,0.210984337695734,0.23394496192850442,0.3178410195234023,-0.0838960575948979,-0.03975536917300984,0.5275239429071199,-0.5672793120801297,0.06727842408107709,1.1896150425950047,-1.1223366185139276
덕산네오룩스,정보기술,2025-03-21,매수,0.23220338983050848,0.1265961652500494,0.10560722458045907,0.5932203389830508,0.29142344632403067,0.30179689265902016,0.2966101694915254,0.5130281371406192,-0.21641796764909382,0.6135593220338983,1.099726590715538,-0.48616726868163973
미래에셋증권,금융,2025-03-21,매수,1.0892673525938523,0.1265961652500494,0.962671187343803,1.3051086239831413,0.29142344632403067,1.0136851776591107,1.2422419769628537,0.5130281371406192,0.7292138398222344,6.515800141199518,1.099726590715538,5.41607355048398
한올바이오파마,기타,2025-03-21,매도,-0.09807355516637478,0.1265961652500494,-0.2246697204164242,0.12784588441331,0.29142344632403067,-0.16357756191072068,0.5236427320490368,0.5130281371406192,0.01061459490841754,0.8774080560420315,1.099726590715538,-0.22231853467350648
POSCO홀딩스,소재,2025-03-19,매수,-0.167380698615805,0.12237596811242829,-0.2897566667282333,-0.07086934543339227,0.2962352514593899,-0.3671045968927822,0.04535362252429389,0.556173926062532,-0.5108203035382382,0.1030904691958101,1.1113169078209477,-1.0082264386251376
피에스케이,산업재,2025-03-18,매수,-0.02064439502185773,0.12797714423496132,-0.14862153925681904,0.4753271737027126,0.30431335276297655,0.17101382093973605,0.5281974791058971,0.5658719578099175,-0.03767447870402041,2.2900865739317355,1.1005076099436035,1.189578963988132
에스앤에스텍,정보기술,2025-03-17,매수,0.17903927578107973,0.12869010807241035,0.05034916770866937,0.5720522702725612,0.3051377739473727,0.26691449632518854,0.3901019127084694,0.596191140953857,-0.20608922824538756,1.5196831980684375,1.1386109133253022,0.38107228474313537
SKC,소재,2025-03-14,매수,-0.306959706959707,0.1378099358902096,-0.4447696428499166,-0.27692307692307694,0.2915295946626133,-0.5684526715856902,-0.16117216117216118,0.614562895013999,-0.7757350561861601,-0.29084249084249086,1.0464275851230582,-1.3372700759655491
동성화인텍,소재,2025-03-14,매수,0.11313109017739585,0.1378099358902096,-0.024678845712813743,0.30505052659995424,0.2915295946626133,0.013520931937340941,0.07676777456902334,0.614562895013999,-0.5377951204449756,0.07080042126355267,1.0464275851230582,-0.9756271638595055
오리온홀딩스,금융,2025-03-14,매도,0.4384923928077454,0.1378099358902096,0.3006824569175358,0.395502766251729,0.2915295946626133,0.10397317158911568,0.335978561549101,0.614562895013999,-0.27858433346489797,0.5410055325034577,1.0464275851230582,-0.5054220526196005
한화엔진,산업재,2025-03-14,매도,0.24411134903640258,0.1378099358902096,0.10630141314619299,0.9571734475374732,0.2915295946626133,0.6656438528748599,0.987152034261242,0.614562895013999,0.372589139247243,1.0578158458244111,1.0464275851230582,0.011388260701352904
산일전기,에너지 / 유틸리티,2025-03-13,매수,0.06933744221879815,0.12954420991290816,-0.060206767694110014,0.6147919876733436,0.26670792531211257,0.3480840623612311,1.2804314329738058,0.6143867328284841,0.6660447001453217,1.1325115562403698,1.0406390701095627,0.09187248613080712
롯데케미칼,소재,2025-03-12,매수,-0.09419340403203623,0.11535952859266657,-0.20955293262470281,-0.13769774623004694,0.25041362208353646,-0.3881113683135834,-0.0053507904358396285,0.6136467742787322,-0.6189975647145718,-0.028545602173261065,1.0397037376417098,-1.0682493398149708
성광벤드,소재,2025-03-12,매도,0.25771315106200177,0.11535952859266657,0.1423536224693352,0.2831216083805847,0.25041362208353646,0.03270798629704824,-0.0018148375588716778,0.6136467742787322,-0.6154616118376038,0.3112036776611491,1.0397037376417098,-0.7285000599805607
한솔제지,소재,2025-03-12,매도,0.046326864683169516,0.11535952859266657,-0.06903266390949706,0.016869306609019457,0.25041362208353646,-0.233544315474517,0.014236445199745124,0.6136467742787322,-0.5994103290789871,-0.024355530008622072,1.0397037376417098,-1.0640592676503318
해성디에스,정보기술,2025-03-11,매수,-0.21311500909972358,0.12538221533363927,-0.33849722443336283,-0.1766850043813484,0.2687539265403824,-0.4454389309217308,0.9562839202661252,0.6373147610979786,0.3189691591681466,1.1591936837473824,1.2008472187346366,-0.041653534987254215
신세계,기타,2025-03-10,매수,0.14560416992057473,0.11102600729062394,0.034578162629950795,0.09859510973289315,0.25256876288964325,-0.1539736531567501,0.5583823675996326,0.595108126018622,-0.036725758418989396,1.1733637650572548,1.1723941252908703,0.0009696397663845335
코스모신소재,소재,2025-03-10,매수,-0.3069306930693069,0.11102600729062394,-0.4179567003599309,-0.1891089108910891,0.25256876288964325,-0.44167767378073236,0.0019801980198019802,0.595108126018622,-0.59312792799882,-0.028712871287128714,1.1723941252908703,-1.201106996577999
한솔케미칼,소재,2025-03-07,매수,0.16793402064368157,0.09696587071217239,0.07096814993150918,0.3607731970627399,0.24222539131852586,0.11854780574421406,1.0583475610953188,0.5584010649890562,0.49994649610626263,1.636864667242998,1.2593935589038263,0.37747110833917175
이마트,기타,2025-03-07,매수,0.039657587628985025,0.09696587071217239,-0.05730828308318736,-0.11365609376000578,0.24222539131852586,-0.3558814850785316,-0.015439555030094424,0.5584010649890562,-0.5738406200191506,0.20734419618872896,1.2593935589038263,-1.0520493627150973
금호석유화학,소재,2025-03-07,매수,-0.041497216406107616,0.09696587071217239,-0.13846308711828,-0.132628149613056,0.24222539131852586,-0.37485354093158185,-0.029292094514135152,0.5584010649890562,-0.5876931595031913,0.14277849800785244,1.2593935589038263,-1.116615060895974
현대제철,소재,2025-03-07,매수,-0.09124951529569586,0.09696587071217239,-0.18821538600786825,0.0572494733753235,0.24222539131852586,-0.18497591794320237,-0.01700002096018618,0.5584010649890562,-0.5754010859492423,0.3364925355537156,1.2593935589038263,-0.9229010233501107
카카오뱅크,금융,2025-03-07,매수,0.05206092984440257,0.09696587071217239,-0.04490494086776982,0.03470728656293505,0.24222539131852586,-0.2075181047555908,-0.04772240875255611,0.5584010649890562,-0.6061234737416122,0.12476909152179937,1.2593935589038263,-1.134624467382027
일진전기,기타,2025-03-07,매수,0.08823504302849328,0.09696587071217239,-0.00873082768367911,0.3327203992361212,0.24222539131852586,0.09049500791759532,0.9705880715403217,0.5584010649890562,0.4121870065512655,2.088178253212058,1.2593935589038263,0.8287846943082318
화승엔터프라이즈,기타,2025-03-06,매도,-0.11931818181818182,0.07556991119462174,-0.19488809301280358,-0.23068181818181815,0.2314259230354652,-0.4621077412172834,-0.43352272727272734,0.5217883403742114,-0.9553110676469387,-0.40082644628099173,1.248272760174872,-1.6490992064558636
넥센타이어,기타,2025-03-06,매도,0.30723305446746324,0.07556991119462174,0.2316631432728415,0.11550463703293623,0.2314259230354652,-0.11592128600252896,0.41955738589633057,0.5217883403742114,-0.10223095447788083,0.6422703837276685,1.248272760174872,-0.6060023764472035
세아제강,소재,2025-03-05,매수,-0.10086728399160227,0.08315066662849181,-0.18401795062009407,-0.2439241609820542,0.2286045179946746,-0.4725286789767288,-0.32033609647314165,0.5325141008388925,-0.8528501973120342,-0.25484016031163653,1.2641188765138718,-1.5189590368255084
HL만도,정보기술,2025-03-05,매수,-0.1829622016277288,0.08315066662849181,-0.2661128682562206,-0.13182142480273681,0.2286045179946746,-0.3604259427974114,0.24686537516276427,0.5325141008388925,-0.2856487256761282,0.4027236397308585,1.2641188765138718,-0.8613952367830133
영원무역홀딩스,금융,2025-03-05,매도,0.4429451235733653,0.08315066662849181,0.3597944569448735,0.5316885089283219,0.2286045179946746,0.30308399093364724,0.9549435680158443,0.5325141008388925,0.42242946717695184,1.8614649106809296,1.2641188765138718,0.5973460341670578
디아이,기타,2025-03-04,매수,0.2032256011280791,0.06724216427622032,0.1359834368518588,0.024999877595585657,0.24279535482894363,-0.21779547723335796,0.7177419486456361,0.5502152058183188,0.16752674282731728,1.937705945427216,1.4690896017707658,0.46861634365645033
실리콘투,기타,2025-03-04,매도,1.0155341622395186,0.06724216427622032,0.9482919979632983,0.7145632428488444,0.24279535482894363,0.47176788801990077,0.7048544403787228,0.5502152058183188,0.15463923456040396,0.7029125233100507,1.4690896017707658,-0.766177078460715
LG유플러스,통신서비스,2025-02-28,매수,0.26359494625992874,0.07417140892942123,0.1894235373305075,0.4876229706510728,0.2583642776882453,0.22925869296282747,0.5185947617270635,0.5231405746545756,-0.004545812927512105,0.7284004281162473,1.308171170069172,-0.5797707419529248
두산테스나,기타,2025-02-27,매도,-0.2464645219887677,0.01846091440593115,-0.26492543639469884,0.18319740419187944,0.2126862238664537,-0.029488819674574257,0.34920308912381054,0.46698200003575857,-0.11777891091194803,1.0994837007283351,1.2298426027462572,-0.1303589020179221
와이지엔터테인먼트,기타,2025-02-26,매수,0.3705584230951714,-0.001465348420049908,0.3720237715152213,0.7546532424673749,0.21535426683817246,0.5392989756292024,0.02368869348480603,0.45623963235025633,-0.4325509388654503,0.24266660954820143,1.2135139844544762,-0.9708473749062748
STX엔진,산업재,2025-02-26,매도,-0.14408233276157806,-0.001465348420049908,-0.14261698434152814,0.1955403087478559,0.21535426683817246,-0.019813958090316552,0.0548885077186964,0.45623963235025633,-0.4013511246315599,0.21612349914236706,1.2135139844544762,-0.9973904853121092
현대코퍼레이션,기타,2025-02-26,매도,-0.012170140779016432,-0.001465348420049908,-0.010704792358966524,-0.09330608758280512,0.21535426683817246,-0.3086603544209776,-0.13184570418819666,0.45623963235025633,-0.588085336538453,0.18292897401324873,1.2135139844544762,-1.0305850104412275
대주전자재료,정보기술,2025-02-25,매수,-0.3773913517531731,0.0053643754383372495,-0.38275572719151035,-0.373043558228995,0.22034454746517157,-0.5933881056941666,-0.4052174044809139,0.46221899542477085,-0.8674363999056848,-0.19532073783863152,1.2083229221468492,-1.4036436599854807
두산밥캣,산업재,2025-02-25,매수,-0.03916407934486606,0.0053643754383372495,-0.0445284547832033,0.19167018862899982,0.22034454746517157,-0.028674358836171754,0.20194403812780343,0.46221899542477085,-0.2602749572969674,0.3739498720714094,1.2083229221468492,-0.8343730500754398
